Comune;Provincia;Tipologia;Stelle;Nome;Telefono;Indirizzo;CAP;Citta;Sigla provincia;Indirizzo posta elettronica;Indirizzo internet;Codice esercizio;Id;Latitudine;Longitudine
MONTALCINO;SIENA;Agriturismi;1;CASELLA DE' VECCHI;+39 349 7177213;PODERE CASELLA - FRAZ. TORRENIERI;53024;Montalcino;SI;;;052014AAT0048;4721;430875185;115481481
MONTALCINO;SIENA;Agriturismi;1;COL DI LAMO POD. GROSSETO;+39 0577 834433;PODERE GROSSETO, 28 - FRAZ. TORRENIERI;53028;Montalcino;SI;coldilamo@alice.it;www.coldilamo.it;052014AAT0053;4726;430605903;114889828999999
MONTALCINO;SIENA;Agriturismi;1;COLLE AL MATRICHESE;+39 0577 848195;LOC. LOC. COLLE AL MATRICHESE;53024;Montalcino;SI;info@costanti.it;;052014AAT0088;18664;430551015;114890032
MONTALCINO;SIENA;Agriturismi;1;Demetra;+39 3314180759;PODERE LA BUCA;53024;Montalcino;SI;immacordella@yahoo.it;;052014AAT0108;22158;430551015;114890032
MONTALCINO;SIENA;Agriturismi;1;DONDOLINI GIGLIOLA;+39 0577 848388;PODERE CASELLA, 77;53024;Montalcino;SI;;;052014AAT0069;4741;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;1;LE BENDUCCE;+39 0577 848665;PODERE BENDUCCE, 29;53024;Montalcino;SI;benducce@alice.it;;052014AAT0019;4698;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;1;Mastrojanni;+39 0577 835681;PODERE LORETO E S. PIO - FRAZ. CASTELNUOVO DELL'ABATE;53024;Montalcino;SI;amministrazione@mastrojanni.com;;052014AAT0091;18830;43008257;11543293
MONTALCINO;SIENA;Agriturismi;1;Mulino di Argiano;+39 333 1804054;;53024;Montalcino;SI;christophervdaniels@yahoo.com;;052014AAT0112;22867;430551015;114890032
MONTALCINO;SIENA;Agriturismi;1;Piancornello;+39 3495997260;LOC. PIANCORNELLO;53024;Montalcino;SI;piancornello@libero.it;;052014AAT0105;21622;430551015;114890032
MONTALCINO;SIENA;Agriturismi;1;PODERE SPERETA;+39 0577834455;VIA PODERE SPERETA;53024;Montalcino;SI;agriturismospereta@gmail.com;;052014AAT0102;20939;430551015;114890032
MONTALCINO;SIENA;Agriturismi;1;Poggio Rubino;+39 05771698133;VIA DELLA SORGENTE;53024;Montalcino;SI;info@poggiorubino.com;;052014AAT0101;20715;430551015;114890032
MONTALCINO;SIENA;Agriturismi;1;SAN GIUSEPPE;+39 0577 835754;PODERE SAN GIUSEPPE, 35 - FRAZ. C.ABATE;53024;Montalcino;SI;info@stelladicampalto.it;www.stelladicampalto.com;052014AAT0072;4744;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;1;TERRE DI SALCETA;+39 0577 839051;VIA PODERNOVO SALCETA, 374;53024;Montalcino;SI;;;052014AAT0066;4738;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;2;AGRITURISMO BARTOLI GIUSTI;+39 0577 846171;LOC. COMUNALI;53024;Montalcino;SI;comunali@bartoligiusti.it;www.bartoligiusti.it;052014AAT0079;15299;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;2;AGRITURISMO CAMIGLIANO;+39 0577 816061;VIA D'INGRESSO, 2 - LOC. CAMIGLIANO;53024;Montalcino;SI;info@camigliano.it;www.camigliano.it;052014AAT0038;4711;4300767;1139845
MONTALCINO;SIENA;Agriturismi;2;AGRITURISMO COLLESASSI;+39 0577 834086;PODERE RISVEGLIO, 68 - FRAZ. TORRENIERI;53024;Montalcino;SI;info@agriturismocollesassi.it;www.agriturismocollesassi.it;052014AAT0068;4740;430875185;115481481
MONTALCINO;SIENA;Agriturismi;2;AGRITURISMO FANTI;+39 0577 835795;LOC. LOC. PODERE PALAZZO, 14;53024;Montalcino;SI;info@tenutafanti.it;www.tenutafanti.it;052014AAT0109;22156;430551015;114890032
MONTALCINO;SIENA;Agriturismi;2;Agriturismo Fraschetta;+39 0577 835619;LOC. LOC. PODERE BENDUCCE;53024;Montalcino;SI;agriturismofraschetta@gmail.com;;052014AAT0110;22866;430521124;11496518
MONTALCINO;SIENA;Agriturismi;2;AGRITURISMO FRIGGIALI;+39 0577 849454;LOC. FRIGGIALI;53024;Montalcino;SI;promo@tenutafriggialiepietranera.it;www.tenutafriggialiepietranera.it;052014AAT0106;21629;430551015;114890032
MONTALCINO;SIENA;Agriturismi;2;AGRITURISMO PODERE SALICUTTI;+39 0577 847003;PODERE SALICUTTI, 174;53024;Montalcino;SI;info@poderesalicutti.it;www.poderesalicutti.it;052014AAT0037;4710;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;2;AGRITURISMO PODERE SAN CARLO;+39 0577 847046;PODERE SAN CARLO;53024;Montalcino;SI;info@aziendapeccicelestino.com;www.aziendapeccicelestino.com;052014AAT0042;4715;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;2;AGRITURISMO SOLARIA;+39 0577 849426;PODERE CAPANNA, 102;53024;Montalcino;SI;solaria@solariacencioni.com;www.solariacencioni.com;052014AAT0044;4717;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;2;AGRITURISMO VILLA FONTE LATTAIA;+39 0577 835764;LOC. LOC. FONTE LATTAIA;53024;Montalcino;SI;info@terralsole.com;www.terralsole.com;052014AAT0100;20385;430551015;114890032
MONTALCINO;SIENA;Agriturismi;2;AZ. AGR. ANDREA BONACCHI;+39 0573 735457;LOC. LOC. MOLINO DEL PIANO;53024;Montalcino;SI;info@bonacchi.it;;052014AAT0094;19175;430551015;114890032
MONTALCINO;SIENA;Agriturismi;2;AZ. AGR. FERRO;+39 0577 848372;LOC. LOC. PODERE FERRO, 101;53024;Montalcino;SI;info@ferromontalcino.com;;052014AAT0017;4697;430605903;114889829
MONTALCINO;SIENA;Agriturismi;2;Az. agr.  IL COCCO;+39 0577 848650;LOC. VILLA A TOLLI;53024;Montalcino;SI;coccobindi@gmail.com;www.ilcocco.it;052014AAT0002;4688;430201521999999;114938828999999
MONTALCINO;SIENA;Agriturismi;2;AZ.AGR.VERBENA;+39 0577 846035;PODERE I VERBI, 152;53024;Montalcino;SI;aziendaverbena@tiscali.it;www.aziendaverbena.it;052014AAT0015;4696;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;2;BORGO VILLA A TOLLI;+39 0577 848498;LOC. VILLA A TOLLI;53024;Montalcino;SI;aziendavillaatolli@libero.it;;052014AAT0013;4694;430201521999999;114938828999999
MONTALCINO;SIENA;Agriturismi;2;CANAPACCIA;+39 0577 834547;LOC. LOC. CANAPACCIA - FRAZ. TORRENIERI;53024;Montalcino;SI;canapaccia@live.it;www.poderecanapaccia.com;052014AAT0065;4737;430870663;115446894
MONTALCINO;SIENA;Agriturismi;2;Capanna;+39 0577 848298;LOC. LOC. CAPANNA, 333;53024;Montalcino;SI;info@capannamontalcino.com;www.capannamontalcino.com;052014AAT0114;22869;43070684;11480173
MONTALCINO;SIENA;Agriturismi;2;CAPARZO PODERE LA CASA;+39 0577 848390;LOC. CAPARZO;53024;Montalcino;SI;caparzo@caparzo.com;www.caparzo.com;052014AAT0056;4728;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;2;CASANOVA DI NERI;+39 0577 834455;VIA TRAVERSA DEI MONTI - LOC. LOC. FIESOLE;53024;Montalcino;SI;info@casanovadineri.com;;052014AAT0085;17886;430605903;114889829
MONTALCINO;SIENA;Agriturismi;2;CASA PARSONS;+39 0577 846142;LOCALITA' LE DUE PORTE 245 - LOC. MONTALCINO - FRAZ;53024;Montalcino;SI;casaparsons@ilpalazzone.com;www.ilpalazzone.com;052014AAT0115;22870;430493546;114810633
MONTALCINO;SIENA;Agriturismi;2;CASELLA PIANACCI;+39 0577 834291;PODERE CASELLA - FRAZ. TORRENIERI;53028;Montalcino;SI;sauro.armini@alice.it;;052014AAT0028;4704;430605903;114889828999999
MONTALCINO;SIENA;Agriturismi;2;CENTRO AGRITURISTICO LA CROCE;+39 0577 849463;LOC. LA CROCE;53024;Montalcino;SI;;;052014AAT0012;4693;430392803;115039169
MONTALCINO;SIENA;Agriturismi;2;COL D'ORCIA;+39 0577 80891;PODERE SAN GIUSEPPE;53024;Montalcino;SI;info@coldorcia.it;;052014AAT0096;19557;430551015;114890032
MONTALCINO;SIENA;Agriturismi;2;CORTE DEI VENTI;+39 347 3653718;LOC. LOC. PIANCORNELLO - FRAZ. MONTALCINO;53024;Montalcino;SI;clara@cortedeiventi.com;;052014AAT0095;19403;430551015;114890032
MONTALCINO;SIENA;Agriturismi;2;COTTIMELLINO;+39 0577 846136;LOC. POD. COTTIMELLINO, 89;53024;Montalcino;SI;info@cottimellino.it;;052014AAT0076;14397;430555385970553;115070950984954
MONTALCINO;SIENA;Agriturismi;2;FATTORIA AL MELETO;+39 3470422815;PODERE MELETO, 27 - FRAZ. TORRENIERI;53024;Montalcino;SI;info@cordellavini.it;www.cordellavini.it;052014AAT0086;17887;430875185;115481481
MONTALCINO;SIENA;Agriturismi;2;FATTORIA DEI BARBI;+39 0577 841211;LOC. LOC. PODERNOVI, 170;53024;Montalcino;SI;info@fattoriadeibarbi.it;www.fattoriadeibarbi.it;052014AAT0011;4692;430551015;114890032
MONTALCINO;SIENA;Agriturismi;2;FERRAIOLE;+39 0577 835796;LOC. CASTELNUOVO ABATE;53024;Montalcino;SI;ferraiole@katamail.com;www.ferraiole.it;052014AAT0026;4703;429948771999999;115170210999999
MONTALCINO;SIENA;Agriturismi;2;IL BOSCO DI GRAZIA;+39 3337693549;PODERE BOLSIGNANO, 272;53024;Montalcino;SI;bolsignano.grazia@live.it-info@brunellograzia.it;www.brunellograzia.it;052014AAT0099;20109;430551015;114890032
MONTALCINO;SIENA;Agriturismi;2;IL PARADISO DI FRASSINA;+39 0577 839031;LOC. FRASSINA, 41;53024;Montalcino;SI;alparadiso@tiscali.it;www.alparadisodifrassina.it;052014AAT0047;4720;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;2;IL POGGIONE;+39 0577 .844029;LOC. CAPANNACCE-S.ANGELO IN COLLE;53024;Montalcino;SI;info@ilpoggione.it;www.ilpoggione.it;052014AAT0071;4743;429959193;114615519
MONTALCINO;SIENA;Agriturismi;2;LA PALAZZETTA;+39 0577 835531;LOC. PODERE PALAZZETTA - FRAZ. CASTELNUOVO ABATE;53024;Montalcino;SI;palazzettafanti@gmail.com;;052014AAT0034;4708;429932628;115155848
MONTALCINO;SIENA;Agriturismi;2;LA RASINA;+39 0577 848536;LOC. RASINA, 132;53034;Montalcino;SI;larasina@larasina.it;www.larasina.it;052014AAT0039;4712;430605903;114889828999999
MONTALCINO;SIENA;Agriturismi;2;LA TERRAZZA DEL CUCCULO;+39 0577.848689;LOC. BENDUCCE TORNESI, 207 - LOC. BENDUCCE;53024;Montalcino;SI;tornesi@alice.it;www.brunellotornesi.it;052014AAT0103;21302;430551015;114890032
MONTALCINO;SIENA;Agriturismi;2;MOLINO DI SANT'ANTIMO;+39 0577 897220;LOC. CASTELNUOVO DELL'ABATE;53024;Montalcino;SI;info@molinosantantimo.com;www.molinosantantimo.com;052014AAT0059;4731;429929159;115147185
MONTALCINO;SIENA;Agriturismi;2;PACENTI FRANCO;+39 0577 849277;LOC. CNALICCHIO DI SOPRA, 6;53024;Montalcino;SI;info@canalicchiofrancopacenti.it;www.canalicchiofrancopacenti.it;052014AAT0089;18665;430551015;114890032
MONTALCINO;SIENA;Agriturismi;2;PODERE BRIZIO;+39 0577 041072;LOC. PODERE BRIZIO 67 - LOC. PODERE BRIZIO;53024;Montalcino;SI;reservations@poderebrizio.it;www.poderebrizio.it;052014AAT0107;21814;430551015;114890032
MONTALCINO;SIENA;Agriturismi;2;PODERE GIARDINO;+39 340 7031201;FRAZ. S.ANGELO IN COLLE;53020;Montalcino;SI;info@poderegiardino.it;www.poderegiardino.it;052014AAT0067;4739;430605903;114889828999999
MONTALCINO;SIENA;Agriturismi;2;PODERNOVONE;+39 0577 849337;LOC. PODERNOVONE, 157;53024;Montalcino;SI;laura.brunelli@giannibrunelli.it;www.giannibrunelli.it;052014AAT0070;4742;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;2;POGGIO DI SOPRA;+39 0577 847212;FRAZ. CASTELNUOVO DELL'ABATE;53024;Montalcino;SI;tullia@castelloromitorio.com;www.castelloromitorio.com;052014AAT0031;4705;429929159;115147185
MONTALCINO;SIENA;Agriturismi;2;POSTA L'ORCIAIA DI ARGIANO;+39 0577 839143;LOC. SANT'ANGELO IN COLLE;53024;Montalcino;SI;postalorciaia@argiano.net;www.argiano.net;052014AAT0058;4730;4299423;1146087
MONTALCINO;SIENA;Agriturismi;2;SANTA MARIA;+39 0577 847081;LOC. SANTA MARIA, 298;53024;Montalcino;SI;santamariasnc@libero.it;www.santemarie.it;052014AAT0051;4724;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;2;SOCCORSO;+39 0577 848187;LOC. PODERE SOCCORSO;53024;Montalcino;SI;tiezzie@tiscali.it;www.tiezzivini.it;052014AAT0050;4723;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;2;TENUTA LA FUGA;+39 0577 816039;PODERE SCOPETO, 53 - LOC. MONTALCINO - FRAZ. CAMIGNANO;53024;Montalcino;SI;villas@tenutefolonari.com;;052014AAT0084;17844;430605903;114889829
MONTALCINO;SIENA;Agriturismi;2;TENUTE DI CASTELGIOCONDO E DI LUCE DELLA VITE;39;LOC. LOC. CASTELGIOCONDO;53024;Montalcino;SI;tecas@frescobaldi.it;www.frescobaldi.it;052014AAT0087;18701;430551015;114890032
MONTALCINO;SIENA;Agriturismi;2;VENTOLAIO DI FANTI LUIGI;+39 0577 835779;LOC. VENTOLAIO;53024;Montalcino;SI;info@ventolaio.it;;052014AAT0049;4722;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;3;Agriturismo La Fornacella;+39 0577 849024;PODERE FORNACELLA, 155;53024;Montalcino;SI;marcociacci@hotmail.it;;052014AAT0083;17885;430605903;114889829
MONTALCINO;SIENA;Agriturismi;3;AGRITURISMO LE CHIUSE;+39 0577 846064;LOC. LE CHIUSE - FRAZ. PULLERA;53024;Montalcino;SI;info@lechiuse.com;www.lechiuse.com;052014AAT0021;4699;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;3;AGRITURISMO PIOMBAIA;+39 0577 847197;PODERE PIOMBAIA;53024;Montalcino;SI;agriturismo@piombaia.com;www.piombaia.it;052014AAT0043;4716;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;3;AGRITURISMO PODERE COLLODI;+39 366 4373534;LOC. PODERE COLLODI;53024;Montalcino;SI;info@agriturismocollodi.it;www.agriturismocollodi.it;052014AAT0077;14398;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;3;ANTICA GRANCIA DI QUERCECCHIO;+39 0577 839148;LOC. QUERCECCHIO, 7;53024;Montalcino;SI;quercecchio@inwind.it;www.quercecchio.it;052014AAT0063;4735;430239901991657;114261007826974
MONTALCINO;SIENA;Agriturismi;3;AZ. AGR. LA CASELLA;+39 0577 834552;LOC. LA CASELLA;53024;Montalcino;SI;info@lacasellamontalcino.com;www.lacasellamontalcino.com;052014AAT0064;4736;430536158904046;114960735029633
MONTALCINO;SIENA;Agriturismi;3;AZ.AGR.LA CROCIONA;+39 0577 848007;LOC. LA CROCE, 15;53024;Montalcino;SI;lacrociona@lacrociona.com;www.lacrociona.com;052014AAT0010;4691;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;3;AZIENDA AGRITURISTICA S. FILIPPO;+39 0577 847176;LOC. S FILIPPO, 134;53024;Montalcino;SI;info@sanfilippomontalcino.com;www.sanfilippomontalcino.it;052014AAT0061;4733;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;3;LA FORNACINA;+39 0577 848464;LOCALITA' FORNACINA - LOC. MONTALCINO;53024;Montalcino;SI;info@cantinafornacina.it;;052014AAT0097;19966;43046538;11513875
MONTALCINO;SIENA;Agriturismi;3;MARCHESATO DEGLI ALERAMICI;+39 0577 816007;PODERE IL GALAMPIO - LOC. CAMIGLIANO;53024;Montalcino;SI;aleramici@tin.it;www.galampio.it;052014AAT0033;4707;430073246999999;113985784999999
MONTALCINO;SIENA;Agriturismi;3;PODERE CANALICCHIO DI SOPRA;+39 0577 848316;PODERE CANALICCHIO DI SOPRA - LOC. CASACCIA;53024;Montalcino;SI;info@canalicchiodisoprawinerelais.it;www.canalicchiodisoprawinerelais.it;052014AAT0062;4734;430551015;114890032
MONTALCINO;SIENA;Agriturismi;3;POGGIARELLINO;+39 0577 848726;LOC. POGGIARELLINO;53024;Montalcino;SI;info@poggiarellino.it;www.poggiarellino.it;052014AAT0007;4689;430427591999999;114566298999999
MONTALCINO;SIENA;Agriturismi;3;VILLETTA  CAPRILI;+39 0577 848566;VIA CAPRILI, 268 - LOC. S RESTITUITA;53024;Montalcino;SI;info@caprili.it;www.caprili.it;052014AAT0032;4706;430427591999999;114566298999999
MONTALCINO;SIENA;Alberghi - Hotel;2;ALBERGO GIARDINO;+39 0577 848257;PIAZZA CAVOUR, 4;53024;Montalcino;SI;albergoilgiardino@virgilio.it;;052014ALB0001;3343;430606062;114896574
MONTALCINO;SIENA;Alberghi - Hotel;2;HOTEL DEI CAPITANI DIPENDENZA;+39 0577 847227;VIA LAPINI, 6;53024;Montalcino;SI;info@deicapitani.it;www.deicapitani.it;052014ALB0005;3347;430609271;114909064999999
MONTALCINO;SIENA;Alberghi - Hotel;3;ALBERGO IL GIGLIO;+39 0577 848167;SOCCORSO SALONI, 5;53024;Montalcino;SI;info@gigliohotel.com;www.gigliohotel.com;052014ALB0002;3344;430573374;1149078
MONTALCINO;SIENA;Alberghi - Hotel;3;ALBERGO RISTORANTE AL BRUNELLO DI MONTALCINO;+39 0577 849304;TRAVERSA OSTICCIO;53024;Montalcino;SI;info@hotelalbrunello.it;www.hotelalbrunello.it;052014ALB0003;3345;430447016817277;114846491148193
MONTALCINO;SIENA;Alberghi - Hotel;3;HOTEL DEI CAPITANI;+39 0577 847227;VIA LAPINI, 6;53024;Montalcino;SI;info@deicapitani.it;www.deicapitani.it;052014ALB0004;3346;430609271;114909064999999
MONTALCINO;SIENA;Alberghi - Hotel;3;HOTEL VECCHIA OLIVIERA;+39 0577 846028;PORTA CERBAIA ANGOLO VIA LANDI;53024;Montalcino;SI;info@vecchiaoliviera.com;www.vecchiaoliviera.com;052014ALB0011;3349;430555268378377;114919888973236
MONTALCINO;SIENA;Alberghi - Hotel;3;SI MONTALCINO Hotel&Restaurant;+39 0577 848668;VIA OSTICCIO, 19;53024;Montalcino;SI;info@simontalcinohotel.it;;052014ALB0010;3348;430457885;114864841
MONTALCINO;SIENA;Alberghi - Hotel;5;CASTELLO BANFI - IL BORGO;+39 0577 877700;LOC. POGGIO ALLE MURA;53024;Montalcino;SI;borgo@castellobanfi.it;www.castellobanfiilborgo.com;052014ALB0014;3351;430069601;113974174999999
MONTALCINO;SIENA;Alberghi - Hotel;5;CASTELLO DI VELONA;+39 0577 839002;LOC. LA VELONA - FRAZ. CASTELNUOVO DELL'ABATE;53024;Montalcino;SI;info@castellodivelona.it;www.castellodivelona.it;052014ALB0013;3350;429825174785034;115362882614135
MONTALCINO;SIENA;Alberghi - Hotel;5;ROSEWOOD CASTIGLION DEL BOSCO;+39 0577 807078;LOC. CASTIGLION DEL BOSCO;53024;Montalcino;SI;r.caucino@castigliondelbosco.com;www.castigliondelbosco.com;052014ALB0015;3352;430427591999999;114566298999999
MONTALCINO;SIENA;Alloggi Privati;0;A CASA DI LINDA;+39 3403801380;VIA SOCCORSO SALONI, 68;53024;Montalcino;SI;;;052014ALL0024;22639;430559365;114918205
MONTALCINO;SIENA;Alloggi Privati;0;B&B PALAZZINA CESIRA;+39 0577 846055;VIA S.SALONI, 2;53024;Montalcino;SI;p.cesira@tin.it;;052014ALL0011;4189;430573868999999;114907240999999
MONTALCINO;SIENA;Alloggi Privati;0;B&B PORTA CASTELLANA;+39 0577 839001;VIA SANTA LUCIA, 20;53024;Montalcino;SI;info@portacastellana.it;www.portacastellana.it;052014ALL0010;4188;430590418;114915777999999
MONTALCINO;SIENA;Alloggi Privati;0;BENDINI LORETTA;+39 0577848527;SOCCORSO SALONI, 74 - FRAZ. 53024;0;Montalcino;SI;claudiopallari@tin.it;;052014ALL0003;4187;430551015;114890032
MONTALCINO;SIENA;Alloggi Privati;0;CASABINDI;+39 0848650577;PODERE IL COCCO, 54;53024;Montalcino;SI;casabindi@gmail.com;;052014ALL0017;18862;430551015;114890032
MONTALCINO;SIENA;Alloggi Privati;0;Colombaio in Colle;+39 338 7514837;LOC. COLOMBAIO 97;53024;Montalcino;SI;rossi4485@gmail.com;;052014ALL0023;22664;430551015;114890032
MONTALCINO;SIENA;Alloggi Privati;0;FONTE AULENTE;+39 0577 849016;FGA PODERE PESCAIA, 112 - LOC. MONTALCINO;53024;Montalcino;SI;michelangelop1@alice.it;;052014ALL0018;19965;430551015;114890032
MONTALCINO;SIENA;Alloggi Privati;0;L'INCANTO;+39 3385988230;PIAZZA TOGLIATTI 39/3;53024;Montalcino;SI;stasia.2y@gmail.com;;052014ALL0022;22617;43089837;115476019
MONTALCINO;SIENA;Alloggi Privati;0;MARZOCCHI ALESSANDRA;+39 3483389287;MAZZINI , 65;53024;Montalcino;SI;camereidolina@poggiorubino.it;www.poggiorubino.it;052014ALL0014;14376;430602512;114898368
MONTALCINO;SIENA;Alloggi Privati;0;VILLA LE PRATA B&B;+39 0577 848325;LOC. LE PRATA, 261;53024;Montalcino;SI;info@villalepratamontalcino.com;www.villalepratamontalcino.com;052014ALL0013;4191;430427591999999;114566298999999
MONTALCINO;SIENA;Case per Ferie;0;CENTRO COLLINARE L'OSSERVANZA;+39 0577 847172;LOC. L'OSSERVANZA;53024;Montalcino;SI;centro.montalcino@vigilfuoco.it;;052014CAF0004;19713;430529638;115020242
MONTALCINO;SIENA;Case per Ferie;0;FORESTERIA PRESIDIO DI MONTALCINO;+39 0577 536985;PRATO OSPEDALE, 6;53024;Montalcino;SI;direttoregenerale.siena@siena.usl7.toscana.it;;052014CAF0003;18938;430551015;114890032
MONTALCINO;SIENA;Case per Vacanze;0;CASA BURELLI;+39 0577847151;LAPINI 26;53024;Montalcino;SI;info@scalettedipiazza.it;;052014CAV0026;22665;430614033;114907843
MONTALCINO;SIENA;Case per Vacanze;0;I CAPPUCCINI DI MONTALCINO;+39 335 8335003;PODERE SARAGIOLO - LOC. CAPPUCCINI;53024;Montalcino;SI;riccardo@beccatiquello.com;;052014CAV0017;17268;430605903;114889829
MONTALCINO;SIENA;Case per Vacanze;0;LA PIEVE;+39 0577 816604;S.P. MAREMMANA - LOC. POGGIO ALLE MURA;53024;Montalcino;SI;info@lapievedipoggioallemura;www.lapievedipoggioallemura.it;052014CAV0005;5537;429802427999999;113983866999999
MONTALCINO;SIENA;Case per Vacanze;0;PIOMBAIA;+39 0577 847197;LOC. CROCINA;53024;Montalcino;SI;piombaia@libero.it;www.piombaia.it;052014CAV0004;5536;430427591999999;114566298999999
MONTALCINO;SIENA;Case per Vacanze;0;PODERE IL LAMPO;+39 0577848251;LOC. IL LAMPO 227;53024;Montalcino;SI;cecilia.pianigiani@winemaking.it;;052014CAV0027;23061;430461344;114915892
MONTALCINO;SIENA;Case per Vacanze;0;PORTA VECCHIA;+39 0577844155;DELLA PORTA, 2 - FRAZ. S.ANGELO IN COLLE;53024;Montalcino;SI;ferretti_minocci@hotmail.com;;052014CAV0024;22030;430551015;114890032
MONTALCINO;SIENA;Case per Vacanze;0;RESIDENZA PALAZZO SALONI;+39 0577 849509;VIA SOCCORSO SALONI, 31;53024;Montalcino;SI;info@palazzosaloni.it;www.palazzosaloni.it;052014CAV0015;5544;430566113;114917584
MONTALCINO;SIENA;Case per Vacanze;0;Rocci al 17;+39 3381951407;ROCCI 17;53024;Montalcino;SI;margherita.pantani@libero.it;;052014CAV0022;19977;43056454;114914
MONTALCINO;SIENA;Case per Vacanze;0;ROSEWOOD VILLE CASTIGLION DEL BOSCO;+39 0578 807078;LOC. LOC. CASTIGLION DEL BOSCO;53024;Montalcino;SI;info@castigliondelbosco.com;www.castigliondelbosco.com;052014CAV0018;17345;430605903;114889829
MONTALCINO;SIENA;Case per Vacanze;0;SUITE D'ARTISTA;+39 0577 849137;S. LUCIA, 3;53024;Montalcino;SI;andrea.giacetti@me.com;www.suiteartista.it;052014CAV0016;15346;43059143;11491657
MONTALCINO;SIENA;Case per Vacanze;0;VILLA LA FORTEZZA;+39 0577 848191;PIAZZALE FORTEZZA N.9;53024;Montalcino;SI;info@enotecafranci.com;;052014CAV0025;22230;43056809;11490164
MONTALCINO;SIENA;Case per Vacanze;0;VILLA S. MARIA;+39 041 990508;VIA LANDI, 33;53024;Montalcino;SI;info@residencesantamaria.com;www.residencesantamaria.com;052014CAV0013;5542;430561763999999;114922886999999
MONTALCINO;SIENA;Case per Vacanze;0;VILLA TUSCO;+39 0577 846021;VIA ROMANA, 6 - LOC. TORRENIERI;53024;Montalcino;SI;info@giobix.it;;052014CAV0011;5541;430875185;115481481
MONTALCINO;SIENA;Residence;3;CASTELBRUNELLO RESIDENCE;+39 0577 843037;DEL FERRALINO - LOC. S. ANGELO IN COLLE;53024;Montalcino;SI;info@castelbrunello.com;www.castelbrunello.com;052014RES0003;22630;430551015;114890032
MONTEPULCIANO;SIENA;Affittacamere;0;B&B MEUBLE'  L'AGNOLO;+39 0578 757095;VIA DI GRACCIANO NEL CORSO, 63;53045;Montepulciano;SI;;;052015AFR0017;3716;430956728999999;117839779999999
MONTEPULCIANO;SIENA;Affittacamere;0;CAMERE  BELLAVISTA;+39 3478232314-3382291964;VIA RICCI, 25;53045;Montepulciano;SI;bellavista@bccmp.com;www.cretedisiena.com/camerebellavista;052015AFR0006;3712;430940767;117809568
MONTEPULCIANO;SIENA;Affittacamere;0;CAMERE BELLAVISTA  B;+39 3478232314-3382291964;VIA RICCI, 25;53045;Montepulciano;SI;bellavista@bccmp.com;www.cretedisiena.com/camerebellavista;052015AFR0028;3724;430940767;117809568
MONTEPULCIANO;SIENA;Affittacamere;0;CANTINE MEDICEE;+39 0578 758711;VIALE 1 MAGGIO, 6;53045;Montepulciano;SI;fattoriapulcino@mailtrust.it;www.fattoriapulcino.it;052015AFR0044;19545;430986938;117872467
MONTEPULCIANO;SIENA;Affittacamere;0;CITTINO;+39 0578 757335;VICOLO DELLA VIA NUOVA, 2;53045;Montepulciano;SI;;;052015AFR0012;3714;43068108;117256319999999
MONTEPULCIANO;SIENA;Affittacamere;0;DIMORA NEL CORSO;+39 0578 758757;VIA DI GRACCIANO DEL CORSO, 33;53045;Montepulciano;SI;info@trattoriadicagnano.it;www.trattoriadicagnano.it;052015AFR0038;17009;430951574;117832361
MONTEPULCIANO;SIENA;Affittacamere;0;GIANNOTTI ENZO;+39 0578 798022;VIA DEI FIORI, 5 - FRAZ. S. ALBINO;53045;Montepulciano;SI;affitacameregiannotti@gmail.com;www.affittacameregiannotti.it;052015AFR0010;3713;43120283;118207565999999
MONTEPULCIANO;SIENA;Affittacamere;0;IL RICCIO SUITE B&B;+39 0578 757713;VIA TALOSA, 21 - I PIANO;53045;Montepulciano;SI;info@ilriccio.net;www.ilriccio.net;052015AFR0042;18143;430928795;11781476
MONTEPULCIANO;SIENA;Affittacamere;0;LA LOCANDA DI SAN FRANCESCO;+39 0578 758725;PIAZZA SAN FRANCESCO, 5;53045;Montepulciano;SI;info@locandasanfrancesco.it;www.locandasanfrancesco.it;052015AFR0033;3728;43094303935182;117810292509261
